node_id,node_coordinate_x,node_coordinate_y,boundary_flag
1131,0.675,0.575,0
1132,0.675,0.6,0
1133,0.675,0.625,0
1134,0.675,0.65,0
1135,0.675,0.675,0
1136,0.675,0.7,0
1137,0.675,0.725,0
1138,0.675,0.75,0
1139,0.675,0.775,0
1140,0.675,0.8,0
1141,0.675,0.825,0
1142,0.675,0.850000000000001,0
1143,0.675,0.875,0
1144,0.675,0.900000000000001,0
1145,0.675,0.925,0
1146,0.675,0.950000000000001,0
1147,0.675,0.975000000000001,0
1148,0.675,1,3
1149,0.7,0,1
1150,0.7,0.025,0
1151,0.7,0.05,0
1152,0.7,0.075,0
1153,0.7,0.1,0
1154,0.7,0.125,0
1155,0.7,0.15,0
1156,0.7,0.175,0
1157,0.7,0.2,0
1158,0.7,0.225,0
1159,0.7,0.25,0
1160,0.7,0.275,0
1161,0.7,0.3,0
1162,0.7,0.325,0
1163,0.7,0.35,0
1164,0.7,0.375,0
1165,0.7,0.4,0
1166,0.7,0.425,0
1167,0.7,0.45,0
1168,0.7,0.475,0
1169,0.7,0.5,0
1170,0.7,0.525,0
1171,0.7,0.55,0
1172,0.7,0.575,0
1173,0.7,0.6,0
1174,0.7,0.625,0
1175,0.7,0.65,0
1176,0.7,0.675,0
1177,0.7,0.7,0
1178,0.7,0.725,0
1179,0.7,0.75,0
1180,0.7,0.775,0
1181,0.7,0.8,0
1182,0.7,0.825,0
1183,0.7,0.850000000000001,0
1184,0.7,0.875,0
1185,0.7,0.900000000000001,0
1186,0.7,0.925,0
1187,0.7,0.950000000000001,0
1188,0.7,0.975000000000001,0
1189,0.7,1,3
1190,0.725,0,1
1191,0.725,0.025,0
1192,0.725,0.05,0
1193,0.725,0.075,0
1194,0.725,0.1,0
1195,0.725,0.125,0
1196,0.725,0.15,0
1197,0.725,0.175,0
1198,0.725,0.2,0
1199,0.725,0.225,0
1200,0.725,0.25,0
1201,0.725,0.275,0
1202,0.725,0.3,0
1203,0.725,0.325,0
1204,0.725,0.35,0
1205,0.725,0.375,0
1206,0.725,0.4,0
1207,0.725,0.425,0
1208,0.725,0.45,0
1209,0.725,0.475,0
1210,0.725,0.5,0
1211,0.725,0.525,0
1212,0.725,0.55,0
1213,0.725,0.575,0
1214,0.725,0.6,0
1215,0.725,0.625,0
1216,0.725,0.65,0
1217,0.725,0.675,0
1218,0.725,0.7,0
1219,0.725,0.725,0
1220,0.725,0.75,0
1221,0.725,0.775,0
1222,0.725,0.8,0
1223,0.725,0.825,0
1224,0.725,0.850000000000001,0
1225,0.725,0.875,0
1226,0.725,0.900000000000001,0
1227,0.725,0.925,0
1228,0.725,0.950000000000001,0
1229,0.725,0.975000000000001,0
1230,0.725,1,3
1231,0.75,0,1
1232,0.75,0.025,0
1233,0.75,0.05,0
1234,0.75,0.075,0
1235,0.75,0.1,0
1236,0.75,0.125,0
1237,0.75,0.15,0
1238,0.75,0.175,0
1239,0.75,0.2,0
1240,0.75,0.225,0
1241,0.75,0.25,0
1242,0.75,0.275,0
1243,0.75,0.3,0
1244,0.75,0.325,0
1245,0.75,0.35,0
1246,0.75,0.375,0
1247,0.75,0.4,0
1248,0.75,0.425,0
1249,0.75,0.45,0
1250,0.75,0.475,0
1251,0.75,0.5,0
1252,0.75,0.525,0
1253,0.75,0.55,0
1254,0.75,0.575,0
1255,0.75,0.6,0
1256,0.75,0.625,0
1257,0.75,0.65,0
1258,0.75,0.675,0
1259,0.75,0.7,0
1260,0.75,0.725,0
1261,0.75,0.75,0
1262,0.75,0.775,0
1263,0.75,0.8,0
1264,0.75,0.825,0
1265,0.75,0.850000000000001,0
1266,0.75,0.875,0
1267,0.75,0.900000000000001,0
1268,0.75,0.925,0
1269,0.75,0.950000000000001,0
1270,0.75,0.975000000000001,0
1271,0.75,1,3
1272,0.775,0,1
1273,0.775,0.025,0
1274,0.775,0.05,0
1275,0.775,0.075,0
1276,0.775,0.1,0
1277,0.775,0.125,0
1278,0.775,0.15,0
1279,0.775,0.175,0
1280,0.775,0.2,0
1281,0.775,0.225,0
1282,0.775,0.25,0
1283,0.775,0.275,0
1284,0.775,0.3,0
1285,0.775,0.325,0
1286,0.775,0.35,0
1287,0.775,0.375,0
1288,0.775,0.4,0
1289,0.775,0.425,0
1290,0.775,0.45,0
1291,0.775,0.475,0
1292,0.775,0.5,0
1293,0.775,0.525,0
1294,0.775,0.55,0
1295,0.775,0.575,0
1296,0.775,0.6,0
1297,0.775,0.625,0
1298,0.775,0.65,0
1299,0.775,0.675,0
1300,0.775,0.7,0
1301,0.775,0.725,0
1302,0.775,0.75,0
1303,0.775,0.775,0
1304,0.775,0.8,0
1305,0.775,0.825,0
1306,0.775,0.850000000000001,0
1307,0.775,0.875,0
1308,0.775,0.900000000000001,0
1309,0.775,0.925,0
1310,0.775,0.950000000000001,0
1311,0.775,0.975000000000001,0
1312,0.775,1,3
1313,0.8,0,1
1314,0.8,0.025,0
1315,0.8,0.05,0
1316,0.8,0.075,0
1317,0.8,0.1,0
1318,0.8,0.125,0
1319,0.8,0.15,0
1320,0.8,0.175,0
1321,0.8,0.2,0
1322,0.8,0.225,0
1323,0.8,0.25,0
1324,0.8,0.275,0
1325,0.8,0.3,0
1326,0.8,0.325,0
1327,0.8,0.35,0
1328,0.8,0.375,0
1329,0.8,0.4,0
1330,0.8,0.425,0
1331,0.8,0.45,0
1332,0.8,0.475,0
1333,0.8,0.5,0
1334,0.8,0.525,0
1335,0.8,0.55,0
1336,0.8,0.575,0
1337,0.8,0.6,0
1338,0.8,0.625,0
1339,0.8,0.65,0
1340,0.8,0.675,0
1341,0.8,0.7,0
1342,0.8,0.725,0
1343,0.8,0.75,0
1344,0.8,0.775,0
1345,0.8,0.8,0
1346,0.8,0.825,0
1347,0.8,0.850000000000001,0
1348,0.8,0.875,0
1349,0.8,0.900000000000001,0
1350,0.8,0.925,0
1351,0.8,0.950000000000001,0
1352,0.8,0.975000000000001,0
1353,0.8,1,3
1354,0.825,0,1
1355,0.825,0.025,0
1356,0.825,0.05,0
1357,0.825,0.075,0
1358,0.825,0.1,0
1359,0.825,0.125,0
1360,0.825,0.15,0
1361,0.825,0.175,0
1362,0.825,0.2,0
1363,0.825,0.225,0
1364,0.825,0.25,0
1365,0.825,0.275,0
1366,0.825,0.3,0
1367,0.825,0.325,0
1368,0.825,0.35,0
1369,0.825,0.375,0
1370,0.825,0.4,0
1371,0.825,0.425,0
1372,0.825,0.45,0
1373,0.825,0.475,0
1374,0.825,0.5,0
1375,0.825,0.525,0
1376,0.825,0.55,0
1377,0.825,0.575,0
1378,0.825,0.6,0
1379,0.825,0.625,0
1380,0.825,0.65,0
1381,0.825,0.675,0
1382,0.825,0.7,0
1383,0.825,0.725,0
1384,0.825,0.75,0
1385,0.825,0.775,0
1386,0.825,0.8,0
1387,0.825,0.825,0
1388,0.825,0.850000000000001,0
1389,0.825,0.875,0
1390,0.825,0.900000000000001,0
1391,0.825,0.925,0
1392,0.825,0.950000000000001,0
1393,0.825,0.975000000000001,0
1394,0.825,1,3
1395,0.850000000000001,0,1
1396,0.850000000000001,0.025,0
1397,0.850000000000001,0.05,0
1398,0.850000000000001,0.075,0
1399,0.850000000000001,0.1,0
1400,0.850000000000001,0.125,0
1401,0.850000000000001,0.15,0
1402,0.850000000000001,0.175,0
1403,0.850000000000001,0.2,0
1404,0.850000000000001,0.225,0
1405,0.850000000000001,0.25,0
1406,0.850000000000001,0.275,0
1407,0.850000000000001,0.3,0
1408,0.850000000000001,0.325,0
1409,0.850000000000001,0.35,0
1410,0.850000000000001,0.375,0
1411,0.850000000000001,0.4,0
1412,0.850000000000001,0.425,0
1413,0.850000000000001,0.45,0
1414,0.850000000000001,0.475,0
1415,0.850000000000001,0.5,0
1416,0.850000000000001,0.525,0
1417,0.850000000000001,0.55,0
1418,0.850000000000001,0.575,0
1419,0.850000000000001,0.6,0
1420,0.850000000000001,0.625,0
1421,0.850000000000001,0.65,0
1422,0.850000000000001,0.675,0
1423,0.850000000000001,0.7,0
1424,0.850000000000001,0.725,0
1425,0.850000000000001,0.75,0
1426,0.850000000000001,0.775,0
1427,0.850000000000001,0.8,0
1428,0.850000000000001,0.825,0
1429,0.850000000000001,0.850000000000001,0
1430,0.850000000000001,0.875,0
1431,0.850000000000001,0.900000000000001,0
1432,0.850000000000001,0.925,0
1433,0.850000000000001,0.950000000000001,0
1434,0.850000000000001,0.975000000000001,0
1435,0.850000000000001,1,3
1436,0.875,0,1
1437,0.875,0.025,0
1438,0.875,0.05,0
1439,0.875,0.075,0
1440,0.875,0.1,0
1441,0.875,0.125,0
1442,0.875,0.15,0
1443,0.875,0.175,0
1444,0.875,0.2,0
1445,0.875,0.225,0
1446,0.875,0.25,0
1447,0.875,0.275,0
1448,0.875,0.3,0
1449,0.875,0.325,0
1450,0.875,0.35,0
1451,0.875,0.375,0
1452,0.875,0.4,0
1453,0.875,0.425,0
1454,0.875,0.45,0
1455,0.875,0.475,0
1456,0.875,0.5,0
1457,0.875,0.525,0
1458,0.875,0.55,0
1459,0.875,0.575,0
1460,0.875,0.6,0
1461,0.875,0.625,0
1462,0.875,0.65,0
1463,0.875,0.675,0
1464,0.875,0.7,0
1465,0.875,0.725,0
1466,0.875,0.75,0
1467,0.875,0.775,0
1468,0.875,0.8,0
1469,0.875,0.825,0
1470,0.875,0.850000000000001,0
1471,0.875,0.875,0
1472,0.875,0.900000000000001,0
1473,0.875,0.925,0
1474,0.875,0.950000000000001,0
1475,0.875,0.975000000000001,0
1476,0.875,1,3
1477,0.900000000000001,0,1
1478,0.900000000000001,0.025,0
1479,0.900000000000001,0.05,0
1480,0.900000000000001,0.075,0
1481,0.900000000000001,0.1,0
1482,0.900000000000001,0.125,0
1483,0.900000000000001,0.15,0
1484,0.900000000000001,0.175,0
1485,0.900000000000001,0.2,0
1486,0.900000000000001,0.225,0
1487,0.900000000000001,0.25,0
1488,0.900000000000001,0.275,0
1489,0.900000000000001,0.3,0
1490,0.900000000000001,0.325,0
1491,0.900000000000001,0.35,0
1492,0.900000000000001,0.375,0
1493,0.900000000000001,0.4,0
1494,0.900000000000001,0.425,0
1495,0.900000000000001,0.45,0
1496,0.900000000000001,0.475,0
1497,0.900000000000001,0.5,0
1498,0.900000000000001,0.525,0
1499,0.900000000000001,0.55,0
1500,0.900000000000001,0.575,0
1501,0.900000000000001,0.6,0
1502,0.900000000000001,0.625,0
1503,0.900000000000001,0.65,0
1504,0.900000000000001,0.675,0
1505,0.900000000000001,0.7,0
1506,0.900000000000001,0.725,0
1507,0.900000000000001,0.75,0
1508,0.900000000000001,0.775,0
1509,0.900000000000001,0.8,0
1510,0.900000000000001,0.825,0
1511,0.900000000000001,0.850000000000001,0
1512,0.900000000000001,0.875,0
1513,0.900000000000001,0.900000000000001,0
1514,0.900000000000001,0.925,0
1515,0.900000000000001,0.950000000000001,0
1516,0.900000000000001,0.975000000000001,0
1517,0.900000000000001,1,3
1518,0.925,0,1
1519,0.925,0.025,0
1520,0.925,0.05,0
1521,0.925,0.075,0
1522,0.925,0.1,0
1523,0.925,0.125,0
1524,0.925,0.15,0
1525,0.925,0.175,0
1526,0.925,0.2,0
1527,0.925,0.225,0
1528,0.925,0.25,0
1529,0.925,0.275,0
1530,0.925,0.3,0
1531,0.925,0.325,0
1532,0.925,0.35,0
1533,0.925,0.375,0
1534,0.925,0.4,0
1535,0.925,0.425,0
1536,0.925,0.45,0
1537,0.925,0.475,0
1538,0.925,0.5,0
1539,0.925,0.525,0
1540,0.925,0.55,0
1541,0.925,0.575,0
1542,0.925,0.6,0
1543,0.925,0.625,0
1544,0.925,0.65,0
1545,0.925,0.675,0
1546,0.925,0.7,0
1547,0.925,0.725,0
1548,0.925,0.75,0
1549,0.925,0.775,0
1550,0.925,0.8,0
1551,0.925,0.825,0
1552,0.925,0.850000000000001,0
1553,0.925,0.875,0
1554,0.925,0.900000000000001,0
1555,0.925,0.925,0
1556,0.925,0.950000000000001,0
1557,0.925,0.975000000000001,0
1558,0.925,1,3
1559,0.950000000000001,0,1
1560,0.950000000000001,0.025,0
1561,0.950000000000001,0.05,0
1562,0.950000000000001,0.075,0
1563,0.950000000000001,0.1,0
1564,0.950000000000001,0.125,0
1565,0.950000000000001,0.15,0
1566,0.950000000000001,0.175,0
1567,0.950000000000001,0.2,0
1568,0.950000000000001,0.225,0
1569,0.950000000000001,0.25,0
1570,0.950000000000001,0.275,0
1571,0.950000000000001,0.3,0
1572,0.950000000000001,0.325,0
1573,0.950000000000001,0.35,0
1574,0.950000000000001,0.375,0
1575,0.950000000000001,0.4,0
1576,0.950000000000001,0.425,0
1577,0.950000000000001,0.45,0
1578,0.950000000000001,0.475,0
1579,0.950000000000001,0.5,0
1580,0.950000000000001,0.525,0
1581,0.950000000000001,0.55,0
1582,0.950000000000001,0.575,0
1583,0.950000000000001,0.6,0
1584,0.950000000000001,0.625,0
1585,0.950000000000001,0.65,0
1586,0.950000000000001,0.675,0
1587,0.950000000000001,0.7,0
1588,0.950000000000001,0.725,0
1589,0.950000000000001,0.75,0
1590,0.950000000000001,0.775,0
1591,0.950000000000001,0.8,0
1592,0.950000000000001,0.825,0
1593,0.950000000000001,0.850000000000001,0
1594,0.950000000000001,0.875,0
1595,0.950000000000001,0.900000000000001,0
1596,0.950000000000001,0.925,0
1597,0.950000000000001,0.950000000000001,0
1598,0.950000000000001,0.975000000000001,0
1599,0.950000000000001,1,3
1600,0.975000000000001,0,1
1601,0.975000000000001,0.025,0
1602,0.975000000000001,0.05,0
1603,0.975000000000001,0.075,0
1604,0.975000000000001,0.1,0
1605,0.975000000000001,0.125,0
1606,0.975000000000001,0.15,0
1607,0.975000000000001,0.175,0
1608,0.975000000000001,0.2,0
1609,0.975000000000001,0.225,0
1610,0.975000000000001,0.25,0
1611,0.975000000000001,0.275,0
1612,0.975000000000001,0.3,0
1613,0.975000000000001,0.325,0
1614,0.975000000000001,0.35,0
1615,0.975000000000001,0.375,0
1616,0.975000000000001,0.4,0
1617,0.975000000000001,0.425,0
1618,0.975000000000001,0.45,0
1619,0.975000000000001,0.475,0
1620,0.975000000000001,0.5,0
1621,0.975000000000001,0.525,0
1622,0.975000000000001,0.55,0
1623,0.975000000000001,0.575,0
1624,0.975000000000001,0.6,0
1625,0.975000000000001,0.625,0
1626,0.975000000000001,0.65,0
1627,0.975000000000001,0.675,0
1628,0.975000000000001,0.7,0
1629,0.975000000000001,0.725,0
1630,0.975000000000001,0.75,0
1631,0.975000000000001,0.775,0
1632,0.975000000000001,0.8,0
1633,0.975000000000001,0.825,0
1634,0.975000000000001,0.850000000000001,0
1635,0.975000000000001,0.875,0
1636,0.975000000000001,0.900000000000001,0
1637,0.975000000000001,0.925,0
1638,0.975000000000001,0.950000000000001,0
1639,0.975000000000001,0.975000000000001,0
1640,0.975000000000001,1,3
1641,1,0,29
1642,1,0.025,2
1643,1,0.05,2
1644,1,0.075,2
1645,1,0.1,2
1646,1,0.125,2
1647,1,0.15,2
1648,1,0.175,2
1649,1,0.2,2
1650,1,0.225,2
1651,1,0.25,2
1652,1,0.275,2
1653,1,0.3,2
1654,1,0.325,2
1655,1,0.35,2
1656,1,0.375,2
1657,1,0.4,2
1658,1,0.425,2
1659,1,0.45,2
1660,1,0.475,2
1661,1,0.5,2
1662,1,0.525,2
1663,1,0.55,2
1664,1,0.575,2
1665,1,0.6,2
1666,1,0.625,2
1667,1,0.65,2
1668,1,0.675,2
1669,1,0.7,2
1670,1,0.725,2
1671,1,0.75,2
1672,1,0.775,2
1673,1,0.8,2
1674,1,0.825,2
1675,1,0.850000000000001,2
1676,1,0.875,2
1677,1,0.900000000000001,2
1678,1,0.925,2
1679,1,0.950000000000001,2
1680,1,0.975000000000001,2
1681,1,1,28
